DateTime,Luminosity (Lux),Voltage (Volts),Temprature (C),Dirty
2023-04-28 21:34:18,295,11.72,25,FALSE
2023-04-28 21:37:33,5085,21.75,25.25,FALSE
2023-04-28 21:40:58,1199,17.72,14.75,FALSE
2023-04-28 21:40:58,1289,17.99,15,FALSE
2023-04-28 21:40:58,789,18.75,15.5,FALSE
2023-04-28 21:40:58,6329,21.36,19.5,FALSE
2023-04-28 21:40:58,1260,19.75,20.5,FALSE
2023-04-28 21:41:13,10,1.88,15.25,FALSE
2023-04-28 21:41:13,252,11.01,25.25,FALSE
2023-04-28 21:44:28,5774,22.14,25.5,FALSE
2023-04-28 21:47:53,936,17.24,14,FALSE
2023-04-28 21:47:53,1195,17.75,14,FALSE
2023-04-28 21:47:53,763,18.8,15.25,FALSE
2023-04-28 21:47:53,2588,19.68,18.25,FALSE
2023-04-28 21:47:53,6710,21.48,19.5,FALSE
2023-04-28 21:48:08,8,0.81,15.25,FALSE
2023-04-28 21:48:08,372,12.43,25.25,FALSE
2023-04-28 21:51:23,7271,22.19,28.75,FALSE
2023-04-28 21:54:48,597,15.89,13.5,FALSE
2023-04-28 21:54:48,1354,18.24,14,FALSE
2023-04-28 21:54:48,781,18.8,15.5,FALSE
2023-04-28 21:54:48,1737,18.8,17.75,FALSE
2023-04-28 21:54:49,5358,21.17,18.75,FALSE
2023-04-28 21:55:04,526,13.4,25.25,FALSE
2023-04-28 21:55:18,5,0.66,15.75,FALSE
2023-04-28 21:58:18,6500,22.12,28.75,FALSE
2023-04-28 22:01:43,1511,18.53,13.75,FALSE
2023-04-28 22:01:43,2032,19.24,14.25,FALSE
2023-04-28 22:01:43,2300,19.56,15,FALSE
2023-04-28 22:01:44,1738,18.9,17.5,FALSE
2023-04-28 22:01:44,6682,21.51,19,FALSE
2023-04-28 22:01:59,365,12.62,25.25,FALSE
2023-04-28 22:02:28,5,0.59,16.25,FALSE
2023-04-28 22:08:38,2435,19.6,14.25,FALSE
2023-04-28 22:08:38,1778,18.99,14.5,FALSE
2023-04-28 22:08:39,2276,19.7,17.75,FALSE
2023-04-28 22:08:39,5896,21.31,19,FALSE
2023-04-28 22:09:23,5,0.51,16.5,FALSE
2023-04-28 22:15:33,1611,18.75,14.25,FALSE
2023-04-28 22:15:33,2566,19.73,14.5,FALSE
2023-04-28 22:15:34,3200,20.26,17.75,FALSE
2023-04-28 22:15:34,5721,21.26,18.25,FALSE
2023-04-28 22:16:33,4,0.66,16.25,FALSE
2023-04-28 22:22:25,2678,19.82,13.75,FALSE
2023-04-28 22:22:28,1185,17.94,14,FALSE
2023-04-28 22:22:28,3151,20.21,14.25,FALSE
2023-04-28 22:22:29,5316,21.17,18,FALSE
2023-04-28 22:22:29,2740,20.02,18.5,FALSE
2023-04-28 22:23:43,5,0.59,16.5,FALSE
2023-04-28 22:29:20,2550,19.68,14.25,FALSE
2023-04-28 22:29:23,1132,17.94,13.75,FALSE
2023-04-28 22:29:23,2658,19.82,14.25,FALSE
2023-04-28 22:29:24,1336,18.21,17.75,FALSE
2023-04-28 22:29:24,6595,21.56,18.5,FALSE
2023-04-28 22:30:54,5,0.68,16.25,FALSE
2023-04-28 22:36:15,2590,19.75,14.5,FALSE
2023-04-28 22:36:18,890,17.33,13.5,FALSE
2023-04-28 22:36:18,2600,19.75,14.25,FALSE
2023-04-28 22:36:19,1398,18.24,17.25,FALSE
2023-04-28 22:36:19,7622,21.75,18,FALSE
2023-04-28 22:36:19,1566,18.33,28.5,FALSE
2023-04-28 22:43:10,4326,20.8,14.25,FALSE
2023-04-28 22:43:13,1302,18.21,13.75,FALSE
2023-04-28 22:43:13,2670,19.82,14,FALSE
2023-04-28 22:43:14,1021,17.5,17.25,FALSE
2023-04-28 22:43:14,5976,21.34,17.75,FALSE
2023-04-28 22:43:15,1461,18.26,27.75,FALSE
2023-04-28 22:50:06,2991,20.02,15,FALSE
2023-04-28 22:50:08,816,17.11,14,FALSE
2023-04-28 22:50:08,3606,20.51,14,FALSE
2023-04-28 22:50:09,809,16.89,17,FALSE
2023-04-28 22:50:10,5710,21.22,18,FALSE
2023-04-28 22:50:10,1360,18.09,27.25,FALSE
2023-04-28 22:57:01,2924,19.97,14.5,FALSE
2023-04-28 22:57:03,798,17.02,14,FALSE
2023-04-28 22:57:04,4137,20.75,14.5,FALSE
2023-04-28 22:57:04,863,17.04,17,FALSE
2023-04-28 22:57:05,4831,20.97,18,FALSE
2023-04-28 22:57:05,657,17.85,27,FALSE
2023-04-28 23:03:56,2050,19.14,14.75,FALSE
2023-04-28 23:03:58,744,16.82,13.75,FALSE
2023-04-28 23:03:59,4230,20.78,14.75,FALSE
2023-04-28 23:03:59,665,16.43,16.75,FALSE
2023-04-28 23:04:00,4696,20.9,17.25,FALSE
2023-04-28 23:04:00,649,17.92,27.5,FALSE
2023-04-28 23:10:51,3946,20.53,14.75,FALSE
2023-04-28 23:10:53,565,16.16,13.75,FALSE
2023-04-28 23:10:54,5436,21.19,15.5,FALSE
2023-04-28 23:10:54,822,17.04,16.25,FALSE
2023-04-28 23:10:55,4469,20.87,17.5,FALSE
2023-04-28 23:10:55,616,17.87,27.5,FALSE
2023-04-28 23:17:46,3179,20.07,14.5,FALSE
2023-04-28 23:17:48,674,16.58,13.75,FALSE
2023-04-28 23:17:49,5555,21.26,15.25,FALSE
2023-04-28 23:17:49,817,17.16,16.25,FALSE
2023-04-28 23:17:50,5941,21.24,18.25,FALSE
2023-04-28 23:17:50,569,17.72,27.5,FALSE
2023-04-28 23:24:41,4540,20.85,15,FALSE
2023-04-28 23:24:44,426,15.43,13.75,FALSE
2023-04-28 23:24:44,7656,21.78,15.5,FALSE
2023-04-28 23:24:44,912,17.46,16.5,FALSE
2023-04-28 23:24:45,5963,21.39,17.75,FALSE
2023-04-28 23:24:45,495,17.24,27.25,FALSE
2023-04-28 23:31:36,4336,20.75,15,FALSE
2023-04-28 23:31:39,595,16.26,13.75,FALSE
2023-04-28 23:31:39,7206,21.63,16.25,FALSE
2023-04-28 23:31:39,503,15.94,16.5,FALSE
2023-04-28 23:31:40,7180,21.66,18.5,FALSE
2023-04-28 23:31:40,425,16.7,27.25,FALSE
2023-04-28 23:38:31,3755,20.46,15.5,FALSE
2023-04-28 23:38:34,240,13.55,13.75,FALSE
2023-04-28 23:38:34,379,15.01,16.25,FALSE
2023-04-28 23:38:34,7324,21.63,17,FALSE
2023-04-28 23:38:35,7065,21.58,18.25,FALSE
2023-04-28 23:38:35,365,16.06,26.75,FALSE
2023-04-28 23:45:26,4407,20.73,15.75,FALSE
2023-04-28 23:45:29,104,13.11,13.75,FALSE
2023-04-28 23:45:29,314,14.45,16,FALSE
2023-04-28 23:45:29,7966,21.8,16.75,FALSE
2023-04-28 23:45:30,318,15.28,26.5,FALSE
2023-04-28 23:45:31,7823,21.8,19,FALSE
2023-04-28 23:52:22,4963,20.97,15.75,FALSE
2023-04-28 23:52:24,87,12.52,14,FALSE
2023-04-28 23:52:24,278,13.96,16.25,FALSE
2023-04-28 23:52:24,8514,21.8,17.5,FALSE
2023-04-28 23:52:25,528,14.94,25.25,FALSE
2023-04-28 23:52:26,8275,21.9,19,FALSE
2023-04-28 23:59:17,5281,21.07,16.25,FALSE
2023-04-28 23:59:19,70,11.87,14.25,FALSE
2023-04-28 23:59:19,228,13.4,16.25,FALSE
2023-04-28 23:59:20,8603,21.85,16.5,FALSE
2023-04-28 23:59:20,440,14.43,24,FALSE
2023-04-28 23:59:21,15088,22.63,20.5,FALSE
2023-04-29 0:06:12,5385,21.09,16,FALSE
2023-04-29 0:06:14,62,11.47,14.25,FALSE
2023-04-29 0:06:14,184,12.77,16,FALSE
2023-04-29 0:06:15,7905,21.68,17,FALSE
2023-04-29 0:06:15,351,13.89,23.25,FALSE
2023-04-29 0:06:16,18989,22.71,23,FALSE
2023-04-29 0:13:07,4721,20.87,15.75,FALSE
2023-04-29 0:13:09,47,10.67,14,FALSE
2023-04-29 0:13:09,152,12.28,16,FALSE
2023-04-29 0:13:10,8256,21.75,17,FALSE
2023-04-29 0:13:10,250,12.84,23,FALSE
2023-04-29 0:13:11,31660,23.12,26.25,FALSE
2023-04-29 0:20:02,5683,21.17,16.25,FALSE
2023-04-29 0:20:04,47,10.89,14.25,FALSE
2023-04-29 0:20:04,108,10.57,16,FALSE
2023-04-29 0:20:05,9801,22,17.75,FALSE
2023-04-29 0:20:06,152,11.16,22.25,FALSE
2023-04-29 0:20:06,11062,21.83,24,FALSE
2023-04-29 0:26:57,5898,21.29,16.25,FALSE
2023-04-29 0:26:59,24,7.98,14,FALSE
2023-04-29 0:26:59,99,10.35,16,FALSE
2023-04-29 0:27:00,8952,21.88,17.5,FALSE
2023-04-29 0:27:01,86,9.06,21.5,FALSE
2023-04-29 0:27:02,6401,21.39,19.5,FALSE
2023-04-29 0:33:53,7729,21.63,17,FALSE
2023-04-29 0:33:54,9,3.76,14,FALSE
2023-04-29 0:33:54,66,8.94,16,FALSE
2023-04-29 0:33:55,7441,21.48,17.5,FALSE
2023-04-29 0:33:56,46,6.76,21,FALSE
2023-04-29 0:33:57,7718,21.78,19.25,FALSE
2023-04-29 0:40:48,8829,21.88,16.75,FALSE
2023-04-29 0:40:49,7,2.66,14.25,FALSE
2023-04-29 0:40:50,41,6.91,15.75,FALSE
2023-04-29 0:40:50,6125,21.19,16.75,FALSE
2023-04-29 0:40:51,24,4.25,20.75,FALSE
2023-04-29 0:40:52,32252,23.12,28.5,FALSE
2023-04-29 0:47:43,9642,21.92,17.75,FALSE
2023-04-29 0:47:46,4444,20.65,16.25,FALSE
2023-04-29 0:47:46,16,2.73,20.25,FALSE
2023-04-29 0:48:00,5,1.93,14.25,FALSE
2023-04-29 0:54:38,6866,21.29,17.5,FALSE
2023-04-29 0:54:41,5796,21.17,16.25,FALSE
2023-04-29 0:54:56,11,1.93,20,FALSE
2023-04-29 1:01:33,4108,20.46,17.25,FALSE
2023-04-29 1:01:36,4283,20.58,16.25,FALSE
2023-04-29 1:02:06,12,1.64,19.75,FALSE
2023-04-29 1:08:28,4717,20.78,16.75,FALSE
2023-04-29 1:08:31,3324,20.07,16,FALSE
2023-04-29 1:09:01,11,1.56,19.5,FALSE
2023-04-29 1:15:23,4932,20.9,16.75,FALSE
2023-04-29 1:15:26,3656,20.26,16,FALSE
2023-04-29 1:16:11,11,1.59,19.5,FALSE
2023-04-29 1:22:19,5433,21,17,FALSE
2023-04-29 1:22:21,4184,20.56,15.75,FALSE
2023-04-29 1:23:21,11,1.37,19,FALSE
2023-04-29 1:29:14,7110,21.48,17,FALSE
2023-04-29 1:29:17,5908,21.24,16,FALSE
2023-04-29 1:30:16,11,1.32,19,FALSE
2023-04-29 1:36:09,9889,22,18.25,FALSE
2023-04-29 1:36:12,4732,20.8,15.5,FALSE
2023-04-29 1:37:26,11,1.54,18.75,FALSE
2023-04-29 1:43:04,10061,21.97,18.5,FALSE
2023-04-29 1:43:07,3894,20.46,15.25,FALSE
2023-04-29 1:44:36,11,1.54,18.25,FALSE
2023-04-29 1:49:59,8520,21.7,19,FALSE
2023-04-29 1:50:02,4112,20.56,15.25,FALSE
2023-04-29 1:51:47,11,1.44,18.25,FALSE
2023-04-29 1:56:54,9601,21.85,18.75,FALSE
2023-04-29 1:56:57,3358,20.17,15,FALSE
2023-04-29 1:58:42,11,1.64,18.25,FALSE
2023-04-29 2:03:49,15649,22.61,19.25,FALSE
2023-04-29 2:03:52,3639,20.41,14.5,FALSE
2023-04-29 2:05:52,11,1.56,18,FALSE
2023-04-29 2:10:45,15713,22.39,22.25,FALSE
2023-04-29 2:10:47,4230,20.7,15.25,FALSE
2023-04-29 2:13:02,11,1.56,18,FALSE
2023-04-29 2:17:40,19048,22.39,23.25,FALSE
2023-04-29 2:17:43,4292,20.68,15.5,FALSE
2023-04-29 2:19:57,11,1.42,17.75,FALSE
2023-04-29 2:24:35,21533,22.49,25,FALSE
2023-04-29 2:24:38,3216,20.14,15,FALSE
2023-04-29 2:27:07,11,1.49,17.25,FALSE
2023-04-29 2:31:30,21366,22.29,25.25,FALSE
2023-04-29 2:31:33,4030,20.48,14.75,FALSE
2023-04-29 2:34:17,11,1.37,17.25,FALSE
2023-04-29 2:38:26,21297,22.63,25.75,FALSE
2023-04-29 2:38:28,4822,20.92,16.25,FALSE
2023-04-29 2:41:27,5,1.34,18.25,FALSE
2023-04-29 2:45:21,29265,22.63,27.5,FALSE
2023-04-29 2:45:23,5178,20.97,15.75,FALSE
2023-04-29 2:48:22,5,1.37,18.5,FALSE
2023-04-29 2:52:16,33826,22.92,28.25,FALSE
2023-04-29 2:52:18,3073,20,16,FALSE
2023-04-29 2:55:32,5,1.37,18.75,FALSE
2023-04-29 2:59:14,4206,20.63,16,FALSE
2023-04-29 3:02:42,5,1.12,18.75,FALSE
2023-04-29 3:06:09,5196,21.02,15.75,FALSE
2023-04-29 3:09:37,5,1.27,18.75,FALSE
2023-04-29 3:13:04,4894,20.83,15.75,FALSE
2023-04-29 3:16:47,5,1.07,18.5,FALSE
2023-04-29 3:19:59,6131,21.26,16.5,FALSE
2023-04-29 3:23:57,5,1.1,18.5,FALSE
2023-04-29 3:26:54,4301,20.61,16.5,FALSE
2023-04-29 3:31:07,5,1.15,18.5,FALSE
2023-04-29 3:33:49,3223,20,15.75,FALSE
2023-04-29 3:38:02,5,1.1,18.25,FALSE
2023-04-29 3:40:44,3190,19.87,15.5,FALSE
2023-04-29 3:45:13,5,1.25,18.25,FALSE
2023-04-29 3:47:40,2026,18.9,15,FALSE
2023-04-29 3:52:23,5,1.73,18,FALSE
2023-04-29 3:54:35,1485,18.26,14.75,FALSE
2023-04-29 3:59:18,5,1.73,17.75,FALSE
2023-04-29 4:01:30,2951,19.78,15.25,FALSE
2023-04-29 4:06:28,4,1.34,17.75,FALSE
2023-04-29 4:08:25,2868,19.78,15.25,FALSE
2023-04-29 4:13:38,5,1.59,17.75,FALSE
2023-04-29 4:15:20,3139,19.97,15.25,FALSE
2023-04-29 4:20:33,5,1.46,17.5,FALSE
2023-04-29 4:22:15,2808,19.68,15.5,FALSE
2023-04-29 4:27:43,5,1.66,17.5,FALSE
2023-04-29 4:29:10,2909,19.8,15.25,FALSE
2023-04-29 4:34:53,5,1.66,17.25,FALSE
2023-04-29 4:36:05,3635,20.26,15.5,FALSE
2023-04-29 4:42:03,5,1.59,17,FALSE
2023-04-29 4:43:00,3320,20.09,15.5,FALSE
2023-04-29 4:48:58,1,0,16.75,FALSE
2023-04-29 4:49:55,4125,20.58,15.75,FALSE
2023-04-29 4:56:50,3253,20.04,16,FALSE
2023-04-29 5:03:46,3684,20.26,16,FALSE
2023-04-29 5:10:41,3221,19.97,15.5,FALSE
2023-04-29 5:17:36,5083,20.95,15.75,FALSE
2023-04-29 5:24:31,4316,20.58,16.5,FALSE
2023-04-29 5:31:26,2851,19.73,16,FALSE
2023-04-29 5:38:21,3488,20.12,16.25,FALSE
2023-04-29 5:45:16,4141,20.51,16.25,FALSE
2023-04-29 5:52:11,2897,19.78,16,FALSE
2023-04-29 5:59:07,3370,20.12,15.5,FALSE
2023-04-29 6:06:02,3110,19.92,15.5,FALSE
2023-04-29 6:12:57,2119,19.07,15.75,FALSE
2023-04-29 6:19:52,1974,18.97,14.5,FALSE
2023-04-29 6:26:47,1406,19.9,15.25,FALSE
2023-04-29 6:33:42,1926,20.53,16.25,FALSE
2023-04-29 6:40:37,1047,19.19,16.5,FALSE
2023-04-29 6:47:32,756,18.41,16.5,FALSE
2023-04-29 6:54:27,928,18.97,16,FALSE
2023-04-29 7:01:22,827,18.73,15.75,FALSE
2023-04-29 7:08:17,880,18.97,15.75,FALSE
2023-04-29 7:15:12,852,18.99,15.75,FALSE
2023-04-29 8:10:37,4116,20.17,26.75,FALSE
2023-04-29 8:17:33,4088,20.17,26.25,FALSE
2023-04-29 8:24:28,3896,20.12,25.75,FALSE
2023-04-29 8:31:23,4503,20.36,25.25,FALSE
2023-04-29 8:38:18,3949,20.19,24.75,FALSE
2023-04-29 8:45:14,1543,19.73,25,FALSE
2023-04-29 8:52:09,1261,19.38,26,FALSE
2023-04-29 8:59:04,1862,19.07,25.75,FALSE
2023-04-29 9:05:59,1484,18.31,23.5,FALSE
2023-04-29 9:12:54,1109,17.68,22.75,FALSE
2023-04-29 9:19:49,983,17.16,22.5,FALSE
2023-04-29 9:26:44,878,16.72,22,FALSE
2023-04-29 9:33:39,736,16.28,22,FALSE
2023-04-29 9:40:34,600,15.75,21.5,FALSE
2023-04-29 9:47:29,445,14.84,21,FALSE
2023-04-29 9:54:24,329,14.06,20.75,FALSE
2023-04-29 10:01:19,235,13.11,20.5,FALSE
2023-04-29 10:08:14,157,11.91,20.25,FALSE
2023-04-29 10:15:09,97,10.35,20,FALSE
2023-04-29 10:22:04,55,7.98,20,FALSE
2023-04-29 10:29:00,27,5.27,19.75,FALSE
2023-04-29 10:35:55,17,2.93,19.5,FALSE
2023-04-29 10:43:05,13,2.12,19,FALSE
2023-04-29 10:50:00,10,2,19,FALSE
2023-04-29 10:57:10,10,1.49,18.5,FALSE
2023-04-29 11:04:20,11,1.71,18.25,FALSE
2023-04-29 11:11:30,11,1.56,18,FALSE
